tier,block_id,scenario_id,model_condition,branch,replay_type,max_trace_abs_diff,abs_diff_terminal_soc_kwh,abs_diff_terminal_signed_error_kwh,abs_diff_terminal_absolute_error_kwh,abs_diff_total_violation_energy,abs_diff_action_energy_kwh,abs_diff_physical_cost_usd,all_flag_matches,match_dynamic_constraints_ok,match_engineering_feasible,match_strict_feasible,match_violation_interval_count
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65a2adb54b7fa70641c7,v2e2_28d9724eea09520d5cd7,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_65cf1d41a33763ed48d9,v2e2_90357feca5a42c2b5eee,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_66a3cad8f45f6f9319e2,v2e2_babe8da2420b974ae448,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_676111e1c5a00e4b041f,v2e2_7f938d120000eec26457,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6aa925a62084087965a0,v2e2_e6c8a896df3972a400a6,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6afd7a98da797934f948,v2e2_4029a98e7ae402335d31,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_6de44f7f22478000b190,v2e2_394e89f7d166924e9409,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
