tier,block_id,scenario_id,model_condition,branch,replay_type,max_trace_abs_diff,abs_diff_terminal_soc_kwh,abs_diff_terminal_signed_error_kwh,abs_diff_terminal_absolute_error_kwh,abs_diff_total_violation_energy,abs_diff_action_energy_kwh,abs_diff_physical_cost_usd,all_flag_matches,match_dynamic_constraints_ok,match_engineering_feasible,match_strict_feasible,match_violation_interval_count
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_b7348f05df4f34cefd1d,v2e2_babe8da2420b974ae448,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bab7890ef7738048b0a9,v2e2_f60d5d4b26a4ec302fa4,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bb3b8eb274674eb04b38,v2e2_eefa2a6aa00281c6d0de,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_bfdc857df31666bf3d04,v2e2_be357ad7fa505f6b8f35,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_c4ab0367a5476cc4717d,v2e2_eeaa2f40bad66efc8c57,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cb0b4a938591b59e7598,v2e2_16c288d882ac6a326385,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_ce6f722eecf69d0a2e4a,v2e2_e9230cb9c5afdd6582ec,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_cee9bb3db4379a0a2310,v2e2_7778cc641046e1b0a2cd,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_d133068b1e8df25bb6a2,v2e2_4bc783ae8ece976241af,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
